product_id,product_name,upc,vendor,sku,price,in_stock,has_variants,product_url,product_cart_id,quantity_11Apr2023
206201,Alkalinity PPM Colorimeter HI755 Hanna Checker - Marine Water,7.99E+11,Hanna Instruments,206201,63.95,TRUE,FALSE,https://www.bulkreefsupply.com/alkalinity-colorimeter-hi755-hanna-checker-hc-marine-water.html,1459,27
206220,HI713-25 Phosphate Checker Reagents - Marine & Fresh Water,,Hanna Instruments,206220,13,TRUE,FALSE,https://www.bulkreefsupply.com/reagents-for-hanna-phosphate-checker.html,1336,385
206200,Phosphate Low Range Colorimeter HI713 Hanna Checker - Fresh & Marine Water,5.04E+12,Hanna Instruments,206200,63.95,TRUE,FALSE,https://www.bulkreefsupply.com/phosphate-low-range-colorimeter-hi713-hanna-checker-hc-fresh-marine-water.html,1182,144
252078,UV Sterilizer Replacement Lamp (27w) - IceCap,,IceCap,252078,20,TRUE,TRUE,https://www.bulkreefsupply.com/uv-sterilizer-replacement-lamp-icecap.html,15928,16
252076,ATO EZ Auto Top Off System,6.97E+12,IceCap,252076,89.99,TRUE,FALSE,https://www.bulkreefsupply.com/ato-ez-auto-top-off-system-icecap.html,15933,45
252079,UV Sterilizer Replacement Lamp (40w) - IceCap,,IceCap,252079,30,TRUE,TRUE,https://www.bulkreefsupply.com/uv-sterilizer-replacement-lamp-icecap.html,15927,12
252080,UV Sterilizer Replacement Lamp (90w) - IceCap,,IceCap,252080,40,TRUE,TRUE,https://www.bulkreefsupply.com/uv-sterilizer-replacement-lamp-icecap.html,15926,8
251950,Pro External Algae Turf Scrubber - Medium (24 Watt),6.97E+12,IceCap,251950,359.99,TRUE,FALSE,https://www.bulkreefsupply.com/pro-external-algae-turf-scrubber-medium-24-watt-icecap.html,15602,38
251951,Pro External Algae Turf Scrubber - Large (30 Watt),6.97E+12,IceCap,251951,629.99,TRUE,FALSE,https://www.bulkreefsupply.com/pro-external-algae-turf-scrubber-large-30-watt-icecap.html,15603,20
251949,Pro External Algae Turf Scrubber - Small (12 Watt),6.97E+12,IceCap,251949,264.99,TRUE,FALSE,https://www.bulkreefsupply.com/pro-external-algae-turf-scrubber-small-12-watt-icecap.html,15562,25
250393,Gravity ATO,6.97E+12,IceCap,250393,17.99,TRUE,FALSE,https://www.bulkreefsupply.com/gravity-ato-icecap.html,14063,10
250398,Algae Scrubber PRO - Large (36 Watt),6.97E+12,IceCap,250398,629.99,TRUE,FALSE,https://www.bulkreefsupply.com/algae-scrubber-pro-large-36-watt-icecap.html,14059,7
250632,4K Gyre Flow Pump (4000 GPH) with WaveEngine LE Controller,6.97E+12,IceCap,250632,329.99,TRUE,FALSE,https://www.bulkreefsupply.com/4k-gyre-flow-pump-4000-gph-with-waveengine-le-controller-icecap.html,14039,38
250629,40 Watt High Output UV Sterilizer,6.97E+12,IceCap,250629,279.99,TRUE,FALSE,https://www.bulkreefsupply.com/40-watt-high-output-uv-sterilizer-icecap.html,14077,1
250630,90 Watt High Output UV Sterilizer,6.97E+12,IceCap,250630,449.99,TRUE,FALSE,https://www.bulkreefsupply.com/90-watt-high-output-uv-sterilizer-icecap.html,14078,11
250628,27 Watt High Output UV Sterilizer,6.97E+12,IceCap,250628,249.99,TRUE,FALSE,https://www.bulkreefsupply.com/27-watt-high-output-uv-sterilizer-icecap.html,14076,24
250399,Algae Scrubber PRO - Hang On (6 Watt),6.97E+12,IceCap,250399,189.99,TRUE,FALSE,https://www.bulkreefsupply.com/algae-scrubber-pro-hang-on-6-watt-icecap.html,14060,9
250395,Dual Magnetic Heater Mount,,IceCap,250395,49.99,TRUE,FALSE,https://www.bulkreefsupply.com/dual-magnetic-heater-mount-icecap.html,14061,32
250397,Algae Scrubber PRO - Medium (29 Watt),6.97E+12,IceCap,250397,359.99,TRUE,FALSE,https://www.bulkreefsupply.com/algae-scrubber-pro-medium-29-watt-icecap.html,14058,2
250396,Algae Scrubber PRO - Small (14 Watt),6.97E+12,IceCap,250396,264.99,TRUE,FALSE,https://www.bulkreefsupply.com/algae-scrubber-pro-small-14-watt-icecap.html,14057,13
250631,2K Gyre Flow Pump (2000 GPH) with WaveEngine LE Controller,6.97E+12,IceCap,250631,299.99,TRUE,FALSE,https://www.bulkreefsupply.com/2k-gyre-flow-pump-2000-gph-with-waveengine-le-controller-icecap.html,14038,19
232723,Algae Scrubber - Large (120 Watt),6.92E+12,IceCap,232723,571.99,TRUE,FALSE,https://www.bulkreefsupply.com/icecap-algae-scrubber-large-120-watt.html,12920,4
232721,Algae Scrubber - Small (20 Watt),6.92E+12,IceCap,232721,247.49,TRUE,FALSE,https://www.bulkreefsupply.com/icecap-algae-scrubber-small-20-watt.html,12918,10
232719,Medium (23 Hole) PRO Magnetic Frag Rack - IceCap,,IceCap,232719,63.99,TRUE,TRUE,https://www.bulkreefsupply.com/pro-magnetic-frag-racks-icecap.html,12912,3
232718,Small (8 Hole) PRO Magnetic Frag Rack - IceCap,,IceCap,232718,34.99,TRUE,TRUE,https://www.bulkreefsupply.com/pro-magnetic-frag-racks-icecap.html,12911,22
232722,Algae Scrubber - Medium (60 Watt),6.92E+12,IceCap,232722,318.99,TRUE,FALSE,https://www.bulkreefsupply.com/icecap-algae-scrubber-medium-60-watt.html,12919,26
250198,Salinity/Temperature Digital Pocket Tester,8.51E+11,IceCap,250198,74.99,TRUE,FALSE,https://www.bulkreefsupply.com/icecap-salinity-temperature-digital-pocket-tester.html,12915,8
214003,4 inch Felt Filter Sock With Plastic Ring,6.80E+11,IceCap,214003,5.97,TRUE,FALSE,https://www.bulkreefsupply.com/4-inch-felt-filter-sock-with-plastic-ring-icecap.html,11906,144
213995,1.5 Liter Liquid Dosing Container - IceCap,,IceCap,213995,39.99,TRUE,TRUE,https://www.bulkreefsupply.com/liquid-dosing-containers-icecap.html,11899,92
213998,Small (7 x 6) Adjustable Skimmer Stand - IceCap,,IceCap,213998,28.99,TRUE,TRUE,https://www.bulkreefsupply.com/adjustable-skimmer-stand-icecap.html,11908,27
213997,5 Liter Liquid Dosing Container - IceCap,,IceCap,213997,63.99,TRUE,TRUE,https://www.bulkreefsupply.com/liquid-dosing-containers-icecap.html,11901,13
213999,Medium (9 x 7) Adjustable Skimmer Stand - IceCap,,IceCap,213999,31.99,TRUE,TRUE,https://www.bulkreefsupply.com/adjustable-skimmer-stand-icecap.html,11909,18
214000,Large (11 x 9) Adjustable Skimmer Stand - IceCap,,IceCap,214000,34.99,TRUE,TRUE,https://www.bulkreefsupply.com/adjustable-skimmer-stand-icecap.html,11910,43
214004,7 Inch Felt Filter Sock With Plastic Ring,,IceCap,214004,9.09,TRUE,FALSE,https://www.bulkreefsupply.com/7-inch-felt-filter-sock-with-plastic-ring-icecap.html,11907,119
213996,2.5 Liter Liquid Dosing Container - IceCap,,IceCap,213996,51.99,TRUE,TRUE,https://www.bulkreefsupply.com/liquid-dosing-containers-icecap.html,11900,75
231946,Battery Backup v3,8.51E+11,IceCap,231946,169.99,TRUE,FALSE,https://www.bulkreefsupply.com/battery-backup-v3-icecap.html,11852,50
213967,Reef Sump 48XL,6.92E+12,IceCap,213967,829.99,TRUE,FALSE,https://www.bulkreefsupply.com/reef-sump-48xl-icecap.html,10959,48
213964,Reef Sump 30,6.92E+12,IceCap,213964,389.99,TRUE,FALSE,https://www.bulkreefsupply.com/reef-sump-30-icecap.html,10956,18
213965,Reef Sump 36,6.92E+12,IceCap,213965,539.99,TRUE,FALSE,https://www.bulkreefsupply.com/reef-sump-36-icecap.html,10957,47
213867,2.2lbs Color Changing CO2 Absorbent Media,6.97E+12,IceCap,213867,12,TRUE,FALSE,https://www.bulkreefsupply.com/2-2lbs-color-changing-co2-absorbent-media-icecap.html,10832,83
213966,Reef Sump 36XL,6.92E+12,IceCap,213966,574.99,TRUE,FALSE,https://www.bulkreefsupply.com/reef-sump-36xl-icecap.html,10958,45
213962,Reef Sump 15,6.92E+12,IceCap,213962,230.99,TRUE,FALSE,https://www.bulkreefsupply.com/reef-sump-15-icecap.html,10954,60
213866,Large CO2 Scrubber (4.4lb Capacity),6.97E+12,IceCap,213866,142.99,TRUE,FALSE,https://www.bulkreefsupply.com/large-co2-scrubber-4-4lb-capacity-icecap.html,10831,22
213864,Small CO2 Scrubber (1.1lb Capacity),6.97E+12,IceCap,213864,76.99,TRUE,FALSE,https://www.bulkreefsupply.com/small-co2-scrubber-1-1lb-capacity-icecap.html,10829,6
213865,Medium CO2 Scrubber (2.2lb Capacity),6.97E+12,IceCap,213865,98.99,TRUE,FALSE,https://www.bulkreefsupply.com/medium-co2-scrubber-2-2lb-capacity-icecap.html,10830,77
212674,2K Gyre Flow Pump Only (2000 GPH),6.97E+12,IceCap,212674,119.99,TRUE,FALSE,https://www.bulkreefsupply.com/2k-gyre-flow-pump-only-2000-gph-icecap.html,10623,23
212676,4K Gyre Flow Pump Only (4000 GPH),6.97E+12,IceCap,212676,159.99,TRUE,FALSE,https://www.bulkreefsupply.com/4k-gyre-flow-pump-only-4000-gph-icecap.html,10624,19
212574,KM-150 Magnetic Kalkwasser Mixing Reactor,6.92E+12,IceCap,212574,381.14,TRUE,FALSE,https://www.bulkreefsupply.com/km-150-magnetic-kalkwasser-mixing-reactor-icecap.html,9953,12
212573,KM-120 Magnetic Kalkwasser Mixing Reactor,6.92E+12,IceCap,212573,311.84,TRUE,FALSE,https://www.bulkreefsupply.com/km-120-magnetic-kalkwasser-mixing-reactor-icecap.html,9952,16
212575,KM-200 Magnetic Kalkwasser Mixing Reactor,6.92E+12,IceCap,212575,438.89,TRUE,FALSE,https://www.bulkreefsupply.com/km-200-magnetic-kalkwasser-mixing-reactor-icecap.html,9954,9
212137,Clip-On Photo Lens Kit,8.51E+11,IceCap,212137,34.99,TRUE,FALSE,https://www.bulkreefsupply.com/clip-on-photo-lens-kit-icecap.html,9246,114
211934,Medium Fish Trap - IceCap,,IceCap,211934,51.99,TRUE,TRUE,https://www.bulkreefsupply.com/fish-trap-icecap.html,8732,27
211933,Small Fish Trap - IceCap,,IceCap,211933,39.99,TRUE,TRUE,https://www.bulkreefsupply.com/fish-trap-icecap.html,8731,5
211935,Large Fish Trap - IceCap,,IceCap,211935,63.99,TRUE,TRUE,https://www.bulkreefsupply.com/fish-trap-icecap.html,8733,20
211936,15 Coral Feeder - IceCap",,IceCap,211936,8.99,TRUE,TRUE,https://www.bulkreefsupply.com/coral-feeder-icecap.html,8726,25
211937,19 Coral Feeder - IceCap",,IceCap,211937,9.99,TRUE,TRUE,https://www.bulkreefsupply.com/coral-feeder-icecap.html,8727,58
211939,39 Coral Feeder - IceCap",,IceCap,211939,11.99,TRUE,TRUE,https://www.bulkreefsupply.com/coral-feeder-icecap.html,8729,5
210453,Y Module Cable,,IceCap,210453,15.59,TRUE,FALSE,https://www.bulkreefsupply.com/y-module-cable-icecap.html,6018,45
209416,Alternate Gyre Mode Modified Cable for Gyre Interface Module,8.51E+11,IceCap,209416,15.59,TRUE,FALSE,https://www.bulkreefsupply.com/alternate-gyre-mode-modified-cable-for-gyre-interface-module-icecap.html,4718,27
251865,15 Nuvo Fusion SafeScreen Mesh Screen Lid,6.94E+12,Innovative Marine,251865,29.99,TRUE,FALSE,https://www.bulkreefsupply.com/15-nuvo-fusion-safescreen-mesh-screen-lid-innovative-marine.html,15852,15
251864,15 NUVO Fusion AIO Cube Aquarium,6.94E+12,Innovative Marine,251864,99.99,TRUE,FALSE,https://www.bulkreefsupply.com/15-nuvo-fusion-aio-cube-aquarium-innovative-marine.html,15508,107
251876,CustomCradle Pro Tube Holder,6.94E+12,Innovative Marine,251876,29.99,TRUE,FALSE,https://www.bulkreefsupply.com/customcradle-pro-tube-holder-innovative-marine.html,15515,36
251875,CustomCradle Pro Probe Holder,6.94E+12,Innovative Marine,251875,29.99,TRUE,FALSE,https://www.bulkreefsupply.com/customcradle-pro-probe-holder-innovative-marine.html,15514,19
251870,MightyJet XL DC Return Pump (2656 GPH),6.94E+12,Innovative Marine,251870,274.99,TRUE,FALSE,https://www.bulkreefsupply.com/mightyjet-xl-dc-return-pump-2656-gph-innovative-marine.html,15513,9
251869,MightyJet Mini Universal AIO DC Return Pump (266 GPH),6.94E+12,Innovative Marine,251869,99.99,TRUE,FALSE,https://www.bulkreefsupply.com/mightyjet-mini-universal-aio-dc-return-pump-266-gph-innovative-marine.html,15512,19
251868,30 Watt Mini Helio PTC Smart Heater,6.94E+12,Innovative Marine,251868,69.99,TRUE,FALSE,https://www.bulkreefsupply.com/30-watt-mini-helio-ptc-smart-heater-innovative-marine.html,15511,53
251867,High Tide Water Risers for Fusion Pro 2 Desktop Aquariums,6.94E+12,Innovative Marine,251867,9.99,TRUE,FALSE,https://www.bulkreefsupply.com/high-tide-water-risers-for-fusion-pro-2-desktop-aquariums-innovative-marine.html,15510,1
251866,NUVO Dual Flow Return Nozzle,6.94E+12,Innovative Marine,251866,19.99,TRUE,FALSE,https://www.bulkreefsupply.com/nuvo-dual-flow-return-nozzle-innovative-marine.html,15509,12
251299B,40L NUVO Fusion PRO 2 AIO Aquarium with White APS Stand,,Innovative Marine,251299B,1089.99,TRUE,FALSE,https://www.bulkreefsupply.com/40l-nuvo-fusion-pro-2-aio-aquarium-with-white-aps-stand-innovative-marine.html,14812,16
251298B,40L NUVO Fusion PRO 2 AIO Aquarium with Black APS Stand,,Innovative Marine,251298B,1089.99,TRUE,FALSE,https://www.bulkreefsupply.com/40l-nuvo-fusion-pro-2-aio-aquarium-with-black-aps-stand-innovative-marine.html,14811,16
250957B,SR-120 NUVO PRO 2 AIO Aquarium with White APS Stand  (DISCONTINUED),,Innovative Marine,250957B,3544.99,FALSE,FALSE,https://www.bulkreefsupply.com/sr-120-nuvo-pro-2-aio-aquarium-with-white-aps-stand-innovative-marine.html,14372,0
250954B,SR-80 NUVO PRO 2 AIO Aquarium with Black APS Stand,,Innovative Marine,250954B,1811.99,FALSE,FALSE,https://www.bulkreefsupply.com/sr-80-nuvo-pro-2-aio-aquarium-with-black-aps-stand-innovative-marine.html,14367,0
250955B,SR-80 NUVO PRO 2 AIO Aquarium with White APS Stand,,Innovative Marine,250955B,1811.99,FALSE,FALSE,https://www.bulkreefsupply.com/sr-80-nuvo-pro-2-aio-aquarium-with-white-aps-stand-innovative-marine.html,14368,0
250950B,SR-60 NUVO PRO 2 AIO Aquarium with Black APS Stand,,Innovative Marine,250950B,1540.19,FALSE,FALSE,https://www.bulkreefsupply.com/sr-60-nuvo-pro-2-aio-aquarium-with-black-aps-stand-innovative-marine.html,14369,0
250951B,SR-60 NUVO PRO 2 AIO Aquarium with White APS Stand,,Innovative Marine,250951B,1540.19,FALSE,FALSE,https://www.bulkreefsupply.com/sr-60-nuvo-pro-2-aio-aquarium-with-white-aps-stand-innovative-marine.html,14370,0
250953B,40 NUVO Mini Fusion Lagoon PRO 2 AIO Aquarium with White APS Stand,,Innovative Marine,250953B,1089.99,TRUE,FALSE,https://www.bulkreefsupply.com/40-nuvo-mini-fusion-lagoon-pro-2-aio-aquarium-with-white-aps-stand-innovative-marine.html,14365,16
250952B,40 NUVO Mini Fusion Lagoon PRO 2 AIO Aquarium with Black APS Stand,,Innovative Marine,250952B,1089.99,TRUE,FALSE,https://www.bulkreefsupply.com/40-nuvo-mini-fusion-lagoon-pro-2-aio-aquarium-with-black-aps-stand-innovative-marine.html,14364,17
250596,20 NUVO Fusion PRO 2 AIO Aquarium Bundle,,Innovative Marine,250596,399.99,TRUE,FALSE,https://www.bulkreefsupply.com/20-nuvo-fusion-pro-2-aio-aquarium-bundle-innovative-marine.html,14029,3
250597,14 NUVO Fusion Peninsula PRO 2 AIO Aquarium Bundle,,Innovative Marine,250597,333.99,TRUE,FALSE,https://www.bulkreefsupply.com/14-nuvo-fusion-peninsula-pro-2-aio-aquarium-bundle-innovative-marine.html,14030,9
250737B,Nuvo EXT 112 Aquarium with Black APS Stand (DISCONTINUED),,Innovative Marine,250737B,2979.99,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-112-aquarium-with-black-aps-stand-innovative-marine.html,14023,0
250772B,50 NUVO Fusion Lagoon PRO 2 AIO Aquarium with Black APS Stand,,Innovative Marine,250772B,1282.99,FALSE,FALSE,https://www.bulkreefsupply.com/50-nuvo-fusion-lagoon-pro-2-aio-aquarium-with-black-aps-stand-innovative-marine.html,14155,0
250773B,50 NUVO Fusion Lagoon PRO 2 AIO Aquarium with White APS Stand,,Innovative Marine,250773B,1282.99,FALSE,FALSE,https://www.bulkreefsupply.com/50-nuvo-fusion-lagoon-pro-2-aio-aquarium-with-white-aps-stand-innovative-marine.html,14156,0
250735B,Nuvo EXT 150 Aquarium with White APS Stand (DISCONTINUED),,Innovative Marine,250735B,3314.99,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-150-aquarium-with-white-aps-stand-innovative-marine.html,14020,0
250731B,Nuvo  INT 170 Aquarium with White APS Stand (DISCONTINUED),,Innovative Marine,250731B,4452.99,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-int-170-aquarium-with-white-aps-stand-innovative-marine.html,14017,0
250599,25 NUVO Fusion Lagoon PRO 2 AIO Aquarium Bundle,,Innovative Marine,250599,466.99,TRUE,FALSE,https://www.bulkreefsupply.com/25-nuvo-fusion-lagoon-pro-2-aio-aquarium-bundle-innovative-marine.html,14032,16
250738B,30L Nuvo Fusion PRO 2 AIO Aquarium with Black APS Stand (DISCONTINUED),,Innovative Marine,250738B,1023.99,FALSE,FALSE,https://www.bulkreefsupply.com/30l-nuvo-fusion-pro-2-aio-aquarium-with-black-aps-stand-innovative-marine.html,14024,0
250595,10 NUVO Fusion PRO 2 AIO Aquarium Bundle,,Innovative Marine,250595,266.99,TRUE,FALSE,https://www.bulkreefsupply.com/10-nuvo-fusion-pro-2-aio-aquarium-bundle-innovative-marine.html,14028,12
250736B,Nuvo EXT 112 Aquarium with White APS Stand (DISCONTINUED),,Innovative Marine,250736B,2979.99,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-112-aquarium-with-white-aps-stand-innovative-marine.html,14022,0
250734B,Nuvo EXT 150 Aquarium with Black APS Stand (DISCONTINUED),,Innovative Marine,250734B,3314.99,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-150-aquarium-with-black-aps-stand-innovative-marine.html,14021,0
250733B,Nuvo EXT 170 Aquarium with White APS Stand (DISCONTINUED),,Innovative Marine,250733B,4452.99,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-170-aquarium-with-white-aps-stand-innovative-marine.html,14019,0
250732B,Nuvo EXT 170 Aquarium with Black APS Stand (DISCONTINUED),,Innovative Marine,250732B,4452.99,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-170-aquarium-with-black-aps-stand-innovative-marine.html,14018,0
250730B,Nuvo  INT 170 Aquarium with Black APS Stand (DISCONTINUED),,Innovative Marine,250730B,4452.99,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-int-170-aquarium-with-black-aps-stand-innovative-marine.html,14016,0
250390B,Nuvo INT 112 Aquarium with White APS Stand (DISCONTINUED),"6940005107349, 6940005107806",Innovative Marine,250390B,2979.99,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-int-112-aquarium-with-white-aps-stand-innovative-marine.html,13177,0
250391B,Nuvo INT 150 Aquarium with White APS Stand (DISCONTINUED),"6940005107356, 6940005107813",Innovative Marine,250391B,3314.99,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-int-150-aquarium-with-white-aps-stand-innovative-marine.html,13178,0
250392B,Nuvo INT 200 Aquarium with White APS Stand (DISCONTINUED),"6940005107639, 6940005107820",Innovative Marine,250392B,5059.99,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-int-200-aquarium-with-white-aps-stand-innovative-marine.html,13179,0
206915,AccuDrip Acclimator - One Pack - Auqa Gadget,6.94E+12,Innovative Marine,206915,9.99,TRUE,FALSE,https://www.bulkreefsupply.com/aqua-gadget-accudrip-acclimator-one-pack.html,12891,182
232116,24 x 24" Aqua Gadget Safescreen DIY Mesh Lid Kit - Innovative Marine",,Innovative Marine,232116,39.99,TRUE,TRUE,https://www.bulkreefsupply.com/aqua-gadget-safescreen-diy-mesh-lid-kit-innovative-marine.html,12882,25
232117,36 x 24" Aqua Gadget Safescreen DIY Mesh Lid Kit - Innovative Marine",,Innovative Marine,232117,49.99,TRUE,TRUE,https://www.bulkreefsupply.com/aqua-gadget-safescreen-diy-mesh-lid-kit-innovative-marine.html,12883,30
232118,48 x 24" Aqua Gadget Safescreen DIY Mesh Lid Kit - Innovative Marine",,Innovative Marine,232118,59.99,TRUE,TRUE,https://www.bulkreefsupply.com/aqua-gadget-safescreen-diy-mesh-lid-kit-innovative-marine.html,12884,16
232286,100 Watt Helio PTC Smart Heating Element - Innovative Marine,,Innovative Marine,232286,59.99,FALSE,TRUE,https://www.bulkreefsupply.com/helio-ptc-smart-heating-element-innovative-marine.html,12595,0
232285,200 Watt Helio PTC Smart Heating Element - Innovative Marine,,Innovative Marine,232285,69.99,TRUE,TRUE,https://www.bulkreefsupply.com/helio-ptc-smart-heating-element-innovative-marine.html,12596,1
232287,Helio PTC Heating Element Holder,6.94E+12,Innovative Marine,232287,29.99,TRUE,FALSE,https://www.bulkreefsupply.com/helio-ptc-heating-element-holder-innovative-marine.html,12594,22
232284,350 Watt Helio PTC Smart Heating Element - Innovative Marine,,Innovative Marine,232284,79.99,TRUE,TRUE,https://www.bulkreefsupply.com/helio-ptc-smart-heating-element-innovative-marine.html,12597,16
232283,500 Watt Helio PTC Smart Heating Element - Innovative Marine,,Innovative Marine,232283,99.99,TRUE,TRUE,https://www.bulkreefsupply.com/helio-ptc-smart-heating-element-innovative-marine.html,12598,11
232277,400 Watt Helio PTC Smart Heater - Innovative Marine,,Innovative Marine,232277,197.99,FALSE,TRUE,https://www.bulkreefsupply.com/helio-ptc-smart-heaters-innovative-marine.html,12590,0
232281,200 Watt (Single Element) Helio PTC Smart Heater - Innovative Marine,,Innovative Marine,232281,119.99,FALSE,TRUE,https://www.bulkreefsupply.com/helio-ptc-smart-heaters-innovative-marine.html,12277,0
232279,500 Watt Helio PTC Smart Heater - Innovative Marine,,Innovative Marine,232279,162.99,FALSE,TRUE,https://www.bulkreefsupply.com/helio-ptc-smart-heaters-innovative-marine.html,12279,0
232278,200 Watt (Dual Element) Helio PTC Smart Heater - Innovative Marine,,Innovative Marine,232278,187.99,TRUE,TRUE,https://www.bulkreefsupply.com/helio-ptc-smart-heaters-innovative-marine.html,12881,14
232282,100 Watt Helio PTC Smart Heater - Innovative Marine,,Innovative Marine,232282,99.99,TRUE,TRUE,https://www.bulkreefsupply.com/helio-ptc-smart-heaters-innovative-marine.html,12276,36
232280,350 Watt Helio PTC Smart Heater - Innovative Marine,,Innovative Marine,232280,149.99,TRUE,TRUE,https://www.bulkreefsupply.com/helio-ptc-smart-heaters-innovative-marine.html,12278,34
232275,1000 Watt Helio PTC Smart Heater - Innovative Marine,,Innovative Marine,232275,268.99,FALSE,TRUE,https://www.bulkreefsupply.com/helio-ptc-smart-heaters-innovative-marine.html,12592,0
232276,700 Watt Helio PTC Smart Heater - Innovative Marine,,Innovative Marine,232276,240.99,TRUE,TRUE,https://www.bulkreefsupply.com/helio-ptc-smart-heaters-innovative-marine.html,12591,28
212933B,Nuvo INT 200 Aquarium with Black APS Stand (DISCONTINUED),"6940005107639, 6940005107646",Innovative Marine,212933B,5059.99,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-int-200-aquarium-with-black-aps-stand-innovative-marine-bundle.html,11251,0
212934B,Nuvo EXT 200 Aquarium with Black APS Stand (DISCONTINUED),"6940005107622 , 6940005107646",Innovative Marine,212934B,5062.99,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-200-aquarium-with-black-aps-stand-innovative-marine-bundle.html,11252,0
212009B,Nuvo EXT 75 Aquarium with Wood APS Stand (DISCONTINUED),,Innovative Marine,212009B,1500,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-75-aquarium-with-wood-aps-stand-innovative-marine-bundle.html,11175,0
211997B,Nuvo EXT 30 Long Aquarium with Black APS Stand (DISCONTINUED),,Innovative Marine,211997B,850,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-30-long-aquarium-with-black-aps-stand-innovative-marine-bundle.html,11166,0
211998B,Nuvo EXT 30 Long Aquarium with Wood APS Stand (DISCONTINUED),,Innovative Marine,211998B,850,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-30-long-aquarium-with-wood-aps-stand-innovative-marine-bundle.html,11167,0
212178B,Nuvo INT 112 Aquarium with Black APS Stand (DISCONTINUED),"6940005107349, 6940005107366",Innovative Marine,212178B,2979.99,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-int-112-aquarium-with-black-aps-stand-innovative-marine-bundle.html,11182,0
212011B,Nuvo EXT 100 Aquarium with Wood APS Stand (DISCONTINUED),,Innovative Marine,212011B,2000,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-100-aquarium-with-wood-aps-stand-innovative-marine-bundle.html,11177,0
212007B,Nuvo EXT 50 Lagoon Aquarium with Wood APS Stand (DISCONTINUED),,Innovative Marine,212007B,999.98,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-50-lagoon-aquarium-with-wood-aps-stand-innovative-marine-bundle.html,11173,0
212004B,Nuvo EXT 25 Lagoon Aquarium with Black APS Stand (DISCONTINUED),,Innovative Marine,212004B,750,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-25-lagoon-aquarium-with-black-aps-stand-innovative-marine-bundle.html,11170,0
212005B,Nuvo EXT 25 Lagoon Aquarium with Wood APS Stand (DISCONTINUED),,Innovative Marine,212005B,750,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-25-lagoon-aquarium-with-wood-aps-stand-innovative-marine-bundle.html,11171,0
211999B,Nuvo EXT 40 Mini Aquarium with Black APS Stand (DISCONTINUED),,Innovative Marine,211999B,950,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-40-mini-aquarium-with-black-aps-stand-innovative-marine-bundle.html,11168,0
212003B,Nuvo EXT 40 Mini Aquarium with Wood APS Stand (DISCONTINUED),,Innovative Marine,212003B,950,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-ext-40-mini-aquarium-with-wood-aps-stand-innovative-marine-bundle.html,11169,0
211651B,Nuvo INT 100 Aquarium with Wood APS Stand (DISCONTINUED),,Innovative Marine,211651B,2000,FALSE,FALSE,https://www.bulkreefsupply.com/nuvo-int-100-aquarium-with-wood-aps-stand-innovative-marine-bundle.html,11161,0
212923,20 Nuvo Concept Encore PRO AIO Aquarium Bundle,6.94E+12,Innovative Marine,212923,326.99,TRUE,FALSE,https://www.bulkreefsupply.com/20-nuvo-concept-encore-pro-aio-aquarium-bundle-innovative-marine.html,10545,7
212541,Auqa Gadget Gourmet Grazer Pro,6.94E+12,Innovative Marine,212541,24.99,TRUE,FALSE,https://www.bulkreefsupply.com/auqa-gadget-gourmet-grazer-pro-innovative-marine.html,9867,86
212542,Auqa Gadget ChaetoMax 2-n-1 Refugium LED (18 Watt),6.94E+12,Innovative Marine,212542,109.99,TRUE,FALSE,https://www.bulkreefsupply.com/auqa-gadget-chaetomax-2-n-1-refugium-led-18-watt-innovative-marine.html,9868,5
212540,Auqa Gadget Gourmet Defroster Pro,6.94E+12,Innovative Marine,212540,24.99,TRUE,FALSE,https://www.bulkreefsupply.com/auqa-gadget-gourmet-defroster-pro-innovative-marine.html,9866,82
211911,Auqa Gadget Desktop Minimax Pro Media Reactor,6.94E+12,Innovative Marine,211911,65.99,TRUE,FALSE,https://www.bulkreefsupply.com/auqa-gadget-desktop-minimax-pro-media-reactor-innovative-marine.html,8857,17
